Date,Benchmark,,,G20,,,G40,,,G60,,,G80,,,G100,,
23/05/2014,"59,63726031","159,6372603","0,9253690298","111,5660651","211,5660651","2,089101943","122,1603274","222,1603274","1,808674539","133,2292452","233,2292452","1,928701009","139,9999115","239,9999115","1,977502699","130,3393674","230,3393674","1,688688839"
30/05/2014,"61,32403304","161,324033","1,056628463","112,9072052","212,9072052","0,6339107831","124,4193903","224,4193903","1,016861528","135,0430876","235,0430876","0,7777079579","141,9281518","241,9281518","0,8034337546","132,1877645","232,1877645","0,8024668648"
06/06/2014,"63,23055476","163,2305548","1,181796465","117,1826574","217,1826574","2,008129408","128,3557984","228,3557984","1,754040992","138,0899123","238,0899123","1,296283473","145,1580651","245,1580651","1,335071291","135,4728434","235,4728434","1,414837215"
13/06/2014,"62,62433573","162,6243357","-0,3713882066","115,6073618","215,6073618","-0,7253321323","127,9598282","227,9598282","-0,1734005455","138,2458717","238,2458717","0,06550441322","145,8527421","245,8527421","0,2833588198","136,1967988","236,1967988","0,3074475127"
20/06/2014,"64,56539798","164,565398","1,193586582","117,4753981","217,4753981","0,8664065477","129,3565612","229,3565612","0,6127101477","139,6547446","239,6547446","0,5913524923","147,6430369","247,6430369","0,72819802","137,6807404","237,6807404","0,6282649077"
27/06/2014,"64,02854876","164,0285488","-0,3262224177","116,3068423","216,3068423","-0,5373278128","127,7498112","227,7498112","-0,7005467782","137,5318867","237,5318867","-0,8857984028","145,553481","245,553481","-0,8437773685","136,0480289","236,0480289","-0,686934708"
04/07/2014,"66,1983527","166,1983527","1,322820909","118,8434841","218,8434841","1,172705298","130,7439363","230,7439363","1,31465536","141,2754275","241,2754275","1,57601611","149,1372737","249,1372737","1,459475421","139,3193233","239,3193233","1,385859655"
11/07/2014,"63,66773985","163,6677399","-1,522646169","118,025909","218,025909","-0,3735889617","127,3352824","227,3352824","-1,477245277","137,0689703","237,0689703","-1,743425447","144,2808011","244,2808011","-1,949315945","134,5122378","234,5122378","-2,008649128"
18/07/2014,"64,48570647","164,4857065","0,4997726618","121,660441","221,660441","1,667018391","130,3625071","230,3625071","1,331612352","139,5960527","239,5960527","1,065969282","146,8702155","246,8702155","1,060015518","137,0632049","237,0632049","1,087775685"
25/07/2014,"64,87451849","164,8745185","0,2363804299","122,3972519","222,3972519","0,3324052306","132,4956964","232,4956964","0,9260141014","142,1528669","242,1528669","1,06713536","149,1634215","249,1634215","0,9289115722","138,7961534","238,7961534","0,7310069484"
01/08/2014,"60,90020834","160,9002083","-2,410505994","117,8046905","217,8046905","-2,065026146","127,4884373","227,4884373","-2,153699693","136,821769","236,821769","-2,201542343","143,1431559","243,1431559","-2,416191576","132,7248614","232,7248614","-2,542458039"
08/08/2014,"59,56586183","159,5658618","-0,8293006726","114,5066856","214,5066856","-1,514202882","122,5250385","222,5250385","-2,18182465","132,3741689","232,3741689","-1,878036854","138,817454","238,817454","-1,779076151","128,5559314","228,5559314","-1,79135567"
15/08/2014,"61,91765617","161,9176562","1,473870609","116,5588836","216,5588836","0,9567058454","125,7606944","225,7606944","1,454063741","136,2057615","236,2057615","1,648889211","142,7009495","242,7009495","1,626135542","132,6866047","232,6866047","1,807292103"
22/08/2014,"64,07149846","164,0714985","1,330208416","122,7553732","222,7553732","2,861341681","132,0605026","232,0605026","2,79048052","142,8562294","242,8562294","2,815540086","149,2136686","249,2136686","2,683433713","138,8056216","238,8056216","2,629724607"
29/08/2014,"65,35651137","165,3565114","0,7832030073","124,448938","224,448938","0,7602801116","134,8510668","234,8510668","1,202515796","145,7428543","245,7428543","1,188614724","152,3127431","252,3127431","1,243541142","141,7296","241,7296","1,224417742"
05/09/2014,"65,60820966","165,6082097","0,1522155299","130,39484","230,39484","2,64911122","139,7286836","239,7286836","2,076897868","149,3579961","249,3579961","1,471107598","156,4233489","256,4233489","1,629170905","145,8251162","245,8251162","1,694255151"
12/09/2014,"63,68752041","163,6875204","-1,159779007","126,2536633","226,2536633","-1,797425975","134,9430663","234,9430663","-1,996263955","144,3169504","244,3169504","-2,021609806","151,6700002","251,6700002","-1,853711341","141,1210588","241,1210588","-1,913578837"
19/09/2014,"64,74009857","164,7400986","0,6430411783","130,5320141","230,5320141","1,890953162","137,5779855","237,5779855","1,121513923","146,2424995","246,2424995","0,788135697","153,3737149","253,3737149","0,6769637615","143,1447526","243,1447526","0,8392853822"
26/09/2014,"61,83058087","161,8305809","-1,766125992","128,3192964","228,3192964","-0,9598309843","133,7780212","233,7780212","-1,59945977","142,3544215","242,3544215","-1,578963017","149,6182939","249,6182939","-1,482166768","139,2383328","239,2383328","-1,606623116"
03/10/2014,"58,78700499","158,787005","-1,880717392","123,2566249","223,2566249","-2,217364708","129,0521186","229,0521186","-2,021534178","138,4609978","238,4609978","-1,606499966","146,147012","246,147012","-1,390636017","135,9994699","235,9994699","-1,353822718"
10/10/2014,"54,23068485","154,2306849","-2,869454046","115,4691415","215,4691415","-3,488130936","121,4778503","221,4778503","-3,306788143","129,6125991","229,6125991","-3,710627223","136,7401198","236,7401198","-3,82165606","126,9704659","226,9704659","-3,825857746"
17/10/2014,"53,00367675","153,0036768","-0,7955667844","112,9598532","212,9598532","-1,164569684","118,6507192","218,6507192","-1,276484803","127,1433747","227,1433747","-1,075387156","134,277688","234,277688","-1,040141317","125,526858","225,526858","-0,6360333686"
24/10/2014,"58,20272676","158,2027268","3,397990245","120,8986915","220,8986915","3,727856768","125,8836591","225,8836591","3,307988159","135,0686705","235,0686705","3,489115987","143,1361008","243,1361008","3,781159391","133,5452916","233,5452916","3,55542292"
31/10/2014,"62,04143912","162,0414391","2,426451452","122,5911067","222,5911067","0,7661499434","127,9719255","227,9719255","0,9244875917","138,0575042","238,0575042","1,271472584","147,6906559","247,6906559","1,873253328","138,5791471","238,5791471","2,155408686"
07/11/2014,"62,07568253","162,0756825","0,02113250178","120,4075876","220,4075876","-0,9809552288","127,4762916","227,4762916","-0,21741006","138,5583389","238,5583389","0,2103839161","148,5587107","248,5587107","0,3504592439","139,322881","239,322881","0,3117346629"
14/11/2014,"63,14134683","163,1413468","0,657510296","121,7273236","221,7273236","0,598770675","128,5939299","228,5939299","0,4913207843","139,0569617","239,0569617","0,2090150369","148,9191314","248,9191314","0,1450042523","139,1744092","239,1744092","-0,06203828041"
21/11/2014,"65,12328824","165,1232882","1,214861498","127,5211732","227,5211732","2,613051701","134,9028488","234,9028488","2,759880327","145,5745539","245,5745539","2,726376238","155,6114321","255,6114321","2,688544132","145,7053795","245,7053795","2,730630891"
28/11/2014,"65,38890804","165,388908","0,160861501","130,2698957","230,2698957","1,208117232","134,8490636","234,8490636","-0,02289678489","144,7791418","244,7791418","-0,32389842","155,4634306","255,4634306","-0,05790097054","145,9536898","245,9536898","0,1010601805"
05/12/2014,"65,34867867","165,3486787","-0,024324104","131,640617","231,640617","0,5952672605","136,268201","236,268201","0,6042763715","146,1881634","246,1881634","0,5756297655","157,6822089","257,6822089","0,8685306914","148,3734671","248,3734671","0,9838345186"
12/12/2014,"59,37285998","159,37286","-3,614071027","124,8154976","224,8154976","-2,946426015","125,8632214","225,8632214","-4,403884888","134,0246872","234,0246872","-4,940723401","144,9177012","244,9177012","-4,953585176","136,8925446","236,8925446","-4,622443224"
19/12/2014,"63,40416719","163,4041672","2,529481626","130,4562422","230,4562422","2,509055052","132,7499256","232,7499256","3,049059585","143,1908046","243,1908046","3,91673097","154,2870901","254,2870901","3,825525413","145,3001335","245,3001335","3,549115028"
26/12/2014,"64,632672","164,632672","0,7518197554","136,448826","236,448826","2,600313076","137,1665551","237,1665551","1,897585784","147,6075645","247,6075645","1,816170602","158,938561","258,938561","1,829220232","149,6093461","249,6093461","1,756710255"
02/01/2015,"62,35003129","162,3500313","-1,386505292","139,2315948","239,2315948","1,176901086","138,0016758","238,0016758","0,3521241432","148,6429978","248,6429978","0,4181751483","159,1873857","259,1873857","0,09609410782","149,4001609","249,4001609","-0,08380503506"
09/01/2015,"60,3983101","160,3983101","-1,202168657","140,1210967","240,1210967","0,3718162314","137,795856","237,795856","-0,08647829865","148,5449415","248,5449415","-0,03943658211","159,6653278","259,6653278","0,1844002164","150,7887222","250,7887222","0,5567603866"
16/01/2015,"59,61025156","159,6102516","-0,491313493","147,8037315","247,8037315","3,199483471","144,7259817","244,7259817","2,914317271","155,5224574","255,5224574","2,807345769","166,7461039","266,7461039","2,726885472","158,3578129","258,3578129","3,018114464"
23/01/2015,"62,74045815","162,7404582","1,961156354","162,0281409","262,0281409","5,740191769","155,7051309","255,7051309","4,486303058","167,685954","267,685954","4,760245625","179,5793338","279,5793338","4,811028057","170,7340316","270,7340316","4,790340405"
30/01/2015,"59,90090278","159,9009028","-1,74483678","160,1165057","260,1165057","-0,7295533958","153,8083398","253,8083398","-0,7417884394","164,6840712","264,6840712","-1,121419617","177,314727","277,314727","-0,8100050777","168,4005417","268,4005417","-0,8619122931"
06/02/2015,"64,09202561","164,0920256","2,621075152","167,4135243","267,4135243","2,805288569","161,0624833","261,0624833","2,858118652","171,8207756","271,8207756","2,696310499","183,6957597","283,6957597","2,301007512","174,0792867","274,0792867","2,115772555"
13/02/2015,"67,21601085","167,2160109","1,903800766","168,3950683","268,3950683","0,3670509944","162,9920215","262,9920215","0,7391097241","174,468089","274,468089","0,9739187132","186,8440255","286,8440255","1,109733118","176,5254231","276,5254231","0,8924922527"
20/02/2015,"68,82836599","168,828366","0,964234903","169,3414127","269,3414127","0,3525938111","163,2881204","263,2881204","0,1125885486","176,357738","276,357738","0,6884767577","188,846306","288,846306","0,6980380702","178,7337016","278,7337016","0,7985806423"
27/02/2015,"69,36068557","169,3606856","0,3153022165","171,4922837","271,4922837","0,7985667627","166,9574229","266,9574229","1,393645294","180,0787597","280,0787597","1,346451063","192,9053829","292,9053829","1,405272221","182,9898119","282,9898119","1,526944993"
06/03/2015,"66,55999641","166,5599964","-1,653683174","173,2926059","273,2926059","0,663120946","169,6895195","269,6895195","1,023420353","182,5716746","282,5716746","0,8900763852","195,4859569","295,4859569","0,8810264852","185,8864839","285,8864839","1,02359586"
13/03/2015,"64,54423568","164,5442357","-1,210231012","174,537682","274,537682","0,4555835296","170,8134201","270,8134201","0,4167387009","183,1019852","283,1019852","0,1876729509","197,0857057","297,0857057","0,5413958811","188,7936745","288,7936745","1,016903829"
20/03/2015,"69,84168302","169,841683","3,219466983","174,5908368","274,5908368","0,01936156801","173,4249871","273,4249871","0,9643417963","185,2097328","285,2097328","0,7445188343","198,7905586","298,7905586","0,5738589462","190,0108484","290,0108484","0,4214683379"
27/03/2015,"67,20056357","167,2005636","-1,555047856","172,9091472","272,9091472","-0,6124347118","171,0839754","271,0839754","-0,8561806018","181,9017905","281,9017905","-1,159827986","195,3532789","295,3532789","-1,150397695","186,7635774","286,7635774","-1,119706734"
03/04/2015,"67,79590476","167,7959048","0,3560641049","174,6435816","274,6435816","0,6355354585","173,6483138","273,6483138","0,9459572061","184,2154288","284,2154288","0,8207249397","198,1409491","298,1409491","0,9438426451","189,4635894","289,4635894","0,9415463513"
10/04/2015,"70,6602115","170,6602115","1,707018264","184,5942712","284,5942712","3,623128399","185,2384665","285,2384665","4,235419009","196,2641693","296,2641693","4,239298532","210,4669109","310,4669109","4,134273349","201,054404","301,054404","4,004239229"
17/04/2015,"69,71531389","169,7153139","-0,553671885","179,6972765","279,6972765","-1,72069335","181,4494044","281,4494044","-1,328383982","193,2090907","293,2090907","-1,031200839","206,8110724","306,8110724","-1,17752919","196,3284687","296,3284687","-1,569794442"
24/04/2015,"72,79316852","172,7931685","1,813539721","178,3592763","278,3592763","-0,4783744113","182,4348005","282,4348005","0,3501148287","195,2145944","295,2145944","0,6839841477","209,8155937","309,8155937","0,9792740779","198,5756869","298,5756869","0,758353799"
01/05/2015,"71,67868871","171,6786887","-0,6449790924","167,4095446","267,4095446","-3,933668691","172,6765583","272,6765583","-3,455042432","185,5168562","285,5168562","-3,28497926","199,9664401","299,9664401","-3,179037402","188,9645584","288,9645584","-3,218992343"
08/05/2015,"72,58059535","172,5805954","0,5253457181","171,805684","271,805684","1,643972509","176,0940652","276,0940652","1,253318922","188,0281816","288,0281816","0,8795716769","202,5954316","302,5954316","0,8764285428","191,878276","291,878276","1,008330439"
15/05/2015,"73,98361367","173,9836137","0,812964121","172,0125253","272,0125253","0,07609896046","175,9353198","275,9353198","-0,05749685343","186,6516011","286,6516011","-0,4779325732","200,5488884","300,5488884","-0,6763298405","189,8978892","289,8978892","-0,678497498"
22/05/2015,"73,78968332","173,7896833","-0,1114647213","177,5952139","277,5952139","2,052364535","181,7404642","281,7404642","2,103806212","193,8410798","293,8410798","2,508089497","208,1241528","308,1241528","2,520476599","197,6343639","297,6343639","2,668689559"
29/05/2015,"71,53453156","171,5345316","-1,2976327","173,0586422","273,0586422","-1,634239883","176,2907666","276,2907666","-1,93429709","189,107736","289,107736","-1,610851622","203,439604","303,439604","-1,520344562","193,2581764","293,2581764","-1,470323333"
05/06/2015,"69,78489391","169,7848939","-1,019991505","161,8518458","261,8518458","-4,104172023","166,2772097","266,2772097","-3,624282137","179,4817397","279,4817397","-3,329553347","194,3061256","294,3061256","-3,009982309","184,5134709","284,5134709","-2,981913619"
12/06/2015,"70,82519594","170,8251959","0,6127176606","161,7901446","261,7901446","-0,02356340083","165,2859017","265,2859017","-0,3722842075","177,4672341","277,4672341","-0,7208004366","192,4285845","292,4285845","-0,6379551551","183,2098462","283,2098462","-0,458194368"
19/06/2015,"71,31113395","171,311134","0,2844650681","160,4734215","260,4734215","-0,5029689341","164,0073365","264,0073365","-0,4819574624","177,2334898","277,2334898","-0,0842421271","191,959574","291,959574","-0,1603846289","182,26962","282,26962","-0,3319892343"
26/06/2015,"71,52598436","171,5259844","0,1254153218","161,2160126","261,2160126","0,2850928497","167,8845205","267,8845205","1,468589491","181,5506357","281,5506357","1,557223806","197,9642782","297,9642782","2,056690287","188,6829836","288,6829836","2,272070087"
03/07/2015,"68,51885285","168,5188529","-1,753163826","153,7965261","253,7965261","-2,840364351","161,9497625","261,9497625","-2,215416549","175,356768","275,356768","-2,199912525","190,5694397","290,5694397","-2,481786926","181,5747249","281,5747249","-2,462306095"
10/07/2015,"68,4479582","168,4479582","-0,04206926928","152,9934346","252,9934346","-0,3164312421","157,831439","257,831439","-1,572180658","171,7150081","271,7150081","-1,322560519","188,4578934","288,4578934","-0,7266924912","180,6216513","280,6216513","-0,3384798122"
17/07/2015,"72,08961631","172,0896163","2,161889137","161,5568301","261,5568301","3,384829141","166,5827254","266,5827254","3,394189023","181,4500757","281,4500757","3,582822925","198,2157181","298,2157181","3,382755308","190,2641537","290,2641537","3,436122037"
24/07/2015,"68,70728878","168,7072888","-1,965445448","149,2199936","249,2199936","-4,716694454","154,582628","254,582628","-4,501453491","170,5084076","270,5084076","-3,887605314","187,94682","287,94682","-3,443446296","180,1133653","280,1133653","-3,497086454"
31/07/2015,"70,6849774","170,6849774","1,17226033","147,2600823","247,2600823","-0,7864181648","154,4614847","254,4614847","-0,04758506146","170,5927028","270,5927028","0,03116176711","188,0678876","288,0678876","0,04204512486","181,1662572","281,1662572","0,3758806364"
07/08/2015,"69,02223397","169,022234","-0,9741592115","148,6304221","248,6304221","0,5542098778","154,3809826","254,3809826","-0,03163626122","170,754218","270,754218","0,05968941451","188,690052","288,690052","0,2159783949","182,1246651","282,1246651","0,3408687477"
14/08/2015,"68,83548737","168,8354874","-0,1104864109","141,1355783","241,1355783","-3,014451625","149,8376612","249,8376612","-1,78603029","166,6474599","266,6474599","-1,516784533","184,3313007","284,3313007","-1,50983772","177,3561925","277,3561925","-1,690200535"
21/08/2015,"59,93170963","159,9317096","-5,273641151","128,357489","228,357489","-5,299130634","136,2045366","236,2045366","-5,456793237","151,3057194","251,3057194","-5,75356709","167,6557049","267,6557049","-5,864847014","160,9332301","260,9332301","-5,921253191"
28/08/2015,"60,68713918","160,6871392","0,4723450726","129,3294472","229,3294472","0,4256300962","138,2708983","238,2708983","0,8748188031","153,9289823","253,9289823","1,043853242","169,4711197","269,4711197","0,6782649377","162,6572531","262,6572531","0,6607142369"
04/09/2015,"54,69918093","154,6991809","-3,726470134","122,4689522","222,4689522","-2,991545606","129,6583766","229,6583766","-3,614592366","145,4825026","245,4825026","-3,326315737","161,0822426","261,0822426","-3,113089488","154,1651562","254,1651562","-3,233147686"
11/09/2015,"57,82852127","157,8285213","2,022855145","124,2485061","224,2485061","0,7999111258","132,0301643","232,0301643","1,032746001","147,2934645","247,2934645","0,7377152672","162,3713005","262,3713005","0,4937363366","155,0644523","255,0644523","0,3538235191"
18/09/2015,"58,22874147","158,2287415","0,2535791356","123,3157041","223,3157041","-0,4159679885","131,0312465","231,0312465","-0,4305120427","147,1325474","247,1325474","-0,06507131126","162,6599628","262,6599628","0,1100205318","155,6778536","255,6778536","0,2404887449"
25/09/2015,"54,75893904","154,758939","-2,192902754","120,1335045","220,1335045","-1,424977976","126,3166672","226,3166672","-2,040667387","143,373632","243,373632","-1,521011878","159,0164643","259,0164643","-1,387154122","152,0065999","252,0065999","-1,435890379"
02/10/2015,"56,15680523","156,1568052","0,9032539242","119,3481456","219,3481456","-0,3567648195","126,8348343","226,8348343","0,2289566678","142,5018951","242,5018951","-0,3581887211","158,389049","258,389049","-0,2422298913","151,5630018","251,5630018","-0,1760263819"
09/10/2015,"62,68935901","162,689359","4,183329552","141,2180523","241,2180523","9,970408749","147,3606439","247,3606439","9,048790792","160,4297539","260,4297539","7,39287369","175,6549338","275,6549338","6,682127152","168,5491265","268,5491265","6,752234859"
16/10/2015,"63,66459083","163,6645908","0,5994441345","143,6833863","243,6833863","1,022035447","146,1847309","246,1847309","-0,475384031","160,1790947","260,1790947","-0,09624829584","175,310909","275,310909","-0,1248027","167,6026756","267,6026756","-0,3524311966"
23/10/2015,"65,95165684","165,9516568","1,397410398","152,0677916","252,0677916","3,440696318","154,2985367","254,2985367","3,295820082","168,8288159","268,8288159","3,324525827","186,1338125","286,1338125","3,931156793","178,6383133","278,6383133","4,123889148"
30/10/2015,"65,90999972","165,9099997","-0,02510196089","145,9821376","245,9821376","-2,414292584","150,1649131","250,1649131","-1,625500348","165,3359929","265,3359929","-1,299274034","183,0601946","283,0601946","-1,074188986","175,2239453","275,2239453","-1,225376352"
06/11/2015,"65,88093183","165,8809318","-0,01752027608","150,1065888","250,1065888","1,676727928","152,5156434","252,5156434","0,9396722629","169,8735726","269,8735726","1,710125962","187,2339796","287,2339796","1,474522056","179,4997201","279,4997201","1,553562062"
13/11/2015,"61,12031264","161,1203126","-2,869901403","140,4951445","240,4951445","-3,842939263","142,8925089","242,8925089","-3,810906275","160,6858895","260,6858895","-3,40443972","178,861916","278,861916","-2,914719077","171,3228022","271,3228022","-2,925554951"
20/11/2015,"65,94373593","165,9437359","2,993677961","148,7112475","248,7112475","3,416328017","151,5498258","251,5498258","3,564258502","169,3625227","269,3625227","3,328386211","187,7674413","287,7674413","3,193525107","180,4825573","280,4825573","3,375962148"
27/11/2015,"65,75051952","165,7505195","-0,1164348922","148,3337432","248,3337432","-0,1517841689","151,6615344","251,6615344","0,04440814047","170,0743968","270,0743968","0,2642810488","188,9513105","288,9513105","0,4113978964","181,8786308","281,8786308","0,4977398643"
04/12/2015,"65,26021231","165,2602123","-0,2958103609","140,7886428","240,7886428","-3,038290448","144,1915785","244,1915785","-2,968254929","163,0190677","263,0190677","-2,612365031","181,4642438","281,4642438","-2,591117059","174,8693635","274,8693635","-2,486625992"
11/12/2015,"59,76552407","159,7655241","-3,324870617","131,7010529","231,7010529","-3,774094075","133,3891105","233,3891105","-4,423767628","150,6852646","250,6852646","-4,689318994","168,7163487","268,7163487","-4,52913483","162,2048639","262,2048639","-4,607461319"
18/12/2015,"59,40283606","159,4028361","-0,2270126876","132,9724595","232,9724595","0,5487271569","137,3150283","237,3150283","1,682134094","154,0151898","254,0151898","1,328329052","172,0150002","272,0150002","1,227558917","165,6691941","265,6691941","1,321230334"
25/12/2015,"63,30827183","163,3082718","2,450041584","140,1153826","240,1153826","3,065994631","145,336333","245,336333","3,380023911","160,9046125","260,9046125","2,712208945","178,3977366","278,3977366","2,346464862","171,5342057","271,5342057","2,207637065"
01/01/2016,"62,34936811","162,3493681","-0,5871740049","138,4228963","238,4228963","-0,7048637541","144,3316594","244,3316594","-0,4095086886","160,6107389","260,6107389","-0,1126364142","178,123496","278,123496","-0,09850676351","171,113669","271,113669","-0,1548742999"
08/01/2016,"52,51831002","152,51831","-6,055495136","117,8716443","217,8716443","-8,619663765","125,5244942","225,5244942","-7,697391835","141,3020893","241,3020893","-7,408999983","159,2812862","259,2812862","-6,774763755","153,0303436","253,0303436","-6,67001611"
15/01/2016,"48,5900082","148,5900082","-2,575626375","112,0240227","212,0240227","-2,683975521","118,5111552","218,5111552","-3,109790369","132,210117","232,210117","-3,767879643","149,3917756","249,3917756","-3,814201459","143,0683002","243,0683002","-3,937094365"
22/01/2016,"50,16006423","150,1600642","1,056636344","120,1180513","220,1180513","3,81750544","126,2161659","226,2161659","3,526140665","139,3986488","239,3986488","3,095701382","156,6112705","256,6112705","2,894840811","149,3870604","249,3870604","2,599582173"
29/01/2016,"52,68297244","152,6829724","1,680145932","124,6855279","224,6855279","2,075012282","133,0508029","233,0508029","3,021285845","144,8876559","244,8876559","2,292831279","162,0805639","262,0805639","2,131353541","155,1370437","255,1370437","2,305646207"
05/02/2016,"49,01633817","149,0163382","-2,401469012","118,7715859","218,7715859","-2,632097428","130,5217294","230,5217294","-1,085202655","139,8602518","239,8602518","-2,052943045","156,8850145","256,8850145","-1,982424535","150,023386","250,023386","-2,004278809"
12/02/2016,"45,45536528","145,4553653","-2,389652661","111,0643194","211,0643194","-3,522974187","122,7727132","222,7727132","-3,361512262","131,3899449","231,3899449","-3,531350791","148,6062736","248,6062736","-3,222741862","141,8152949","241,8152949","-3,282929342"
19/02/2016,"50,64228624","150,6422862","3,565988061","127,5567509","227,5567509","7,813936314","136,8754959","236,8754959","6,330570067","145,9124526","245,9124526","6,276205177","163,5881842","263,5881842","6,026360632","156,3179664","256,3179664","5,997416957"
26/02/2016,"52,34538548","152,3453855","1,130558545","135,8428125","235,8428125","3,641316536","144,3846962","244,3846962","3,170104308","153,2567681","253,2567681","2,986556973","170,0000266","270,0000266","2,432522694","161,7518307","261,7518307","2,11997012"
04/03/2016,"57,7167138","157,7167138","3,525757149","155,6164129","255,6164129","8,384228542","162,2662519","262,2662519","7,316970325","168,2015532","268,2015532","5,901040755","183,5257726","283,5257726","5,009535062","174,643224","274,643224","4,925044178"
11/03/2016,"59,60189154","159,6018915","1,195293571","154,8092793","254,8092793","-0,3157596928","161,7355956","261,7355956","-0,2023349539","168,2126911","268,2126911","0,004152809656","184,1439257","284,1439257","0,2180236013","175,0362313","275,0362313","0,1430973953"
18/03/2016,"61,57027607","161,5702761","1,233309023","157,7596848","257,7596848","1,157887777","165,1650362","265,1650362","1,310269087","171,5126058","271,5126058","1,230335032","187,1010998","287,1010998","1,040731064","178,2324043","278,2324043","1,162091621"
25/03/2016,"59,48283713","159,4828371","-1,291969656","150,3245725","250,3245725","-2,884513265","157,9883254","257,9883254","-2,706507201","165,7492371","265,7492371","-2,122689178","182,1091253","282,1091253","-1,738751438","174,0815712","274,0815712","-1,491858258"
01/04/2016,"61,28323091","161,2832309","1,128895004","151,2189985","251,2189985","0,3573065125","156,8362356","256,8362356","-0,4465666414","165,0328729","265,0328729","-0,2695639723","181,9095559","281,9095559","-0,07074191584","174,4418832","274,4418832","0,1314615931"
08/04/2016,"60,63417241","160,6341724","-0,4024339644","148,5483553","248,5483553","-1,063073739","154,3820453","254,3820453","-0,9555467492","162,7752276","262,7752276","-0,8518359535","180,4473541","280,4473541","-0,5186776288","172,9606986","272,9606986","-0,5397079275"
15/04/2016,"64,4965192","164,4965192","2,404436573","164,7825625","264,7825625","6,531609183","168,6756775","268,6756775","5,618962684","175,6073262","275,6073262","4,883298444","192,9486097","292,9486097","4,457612246","184,6958901","284,6958901","4,299223866"
22/04/2016,"66,091054","166,091054","0,969342578","173,5338379","273,5338379","3,305079956","176,5769019","276,5769019","2,94080375","183,2010208","283,2010208","2,755258615","200,1267409","300,1267409","2,450303897","192,0394677","292,0394677","2,579446299"
29/04/2016,"64,71153","164,71153","-0,8305829645","173,3168293","273,3168293","-0,07933519365","176,7026281","276,7026281","0,0454579537","181,1180834","281,1180834","-0,7354978432","198,5022972","298,5022972","-0,5412525705","190,8392874","290,8392874","-0,4109651033"
06/05/2016,"62,17701184","162,1770118","-1,538761834","167,2047694","267,2047694","-2,236254502","169,8477878","269,8477878","-2,477331114","173,3198765","273,3198765","-2,773996893","191,6400006","291,6400006","-2,298909142","184,210691","284,210691","-2,279126888"
13/05/2016,"61,65029639","161,6502964","-0,3247781199","166,4194762","266,4194762","-0,2938919099","169,6883249","269,6883249","-0,05909364731","173,846006","273,846006","0,1924958795","192,7059104","292,7059104","0,3654882039","185,2177661","285,2177661","0,3543410336"
20/05/2016,"62,20601787","162,2060179","0,3437800563","170,7833506","270,7833506","1,637971241","172,6845057","272,6845057","1,110979054","178,1587575","278,1587575","1,574882016","195,7651384","295,7651384","1,04515416","188,1068801","288,1068801","1,012950224"
27/05/2016,"65,91114868","165,9111487","2,284212916","178,5965532","278,5965532","2,885407313","180,2494061","280,2494061","2,774231847","186,5372252","286,5372252","3,012117172","203,6494336","303,6494336","2,665728369","195,152855","295,152855","2,445611468"
03/06/2016,"66,23758334","166,2375833","0,1967526972","176,3414679","276,3414679","-0,8094447954","178,1950107","278,1950107","-0,7330596802","183,7685598","283,7685598","-0,9662498121","201,2777515","301,2777515","-0,7810592867","192,8156917","292,8156917","-0,7918484475"
10/06/2016,"64,99008091","164,9900809","-0,7504334489","179,9267808","279,9267808","1,29742124","179,3634688","279,3634688","0,4200140387","182,9793719","282,9793719","-0,2781097034","199,1516379","299,1516379","-0,7056988408","190,8467297","290,8467297","-0,672423663"
17/06/2016,"62,15110067","162,1511007","-1,720697526","171,856974","271,856974","-2,882827708","173,6099963","273,6099963","-2,059493507","177,7160811","277,7160811","-1,859955644","193,1707284","293,1707284","-1,99929024","185,3995791","285,3995791","-1,872859497"
24/06/2016,"59,51239267","159,5123927","-1,62731427","175,1630362","275,1630362","1,216103509","175,470729","275,470729","0,680067514","176,0574608","276,0574608","-0,5972359589","190,8723956","290,8723956","-0,7839571203","182,9351841","282,9351841","-0,8634893603"
01/07/2016,"64,72269206","164,7226921","3,266391597","180,2678899","280,2678899","1,855210558","186,8206694","286,8206694","4,120198339","184,8493747","284,8493747","3,184813","200,3675507","300,3675507","3,264371334","191,1157989","291,1157989","2,891338815"
08/07/2016,"64,99700055","164,9970006","0,1665274447","182,7069287","282,7069287","0,8702526718","190,6741899","290,6741899","1,343529568","187,3542381","287,3542381","0,8793641912","201,9057651","301,9057651","0,5121107112","192,8282936","292,8282936","0,5882520655"
15/07/2016,"68,80743422","168,8074342","2,309395721","189,4938577","289,4938577","2,400694256","201,4932389","301,4932389","3,722053549","199,7152949","299,7152949","4,30167896","214,2037631","314,2037631","4,073455833","204,2350122","304,2350122","3,895360814"
22/07/2016,"69,46891486","169,4689149","0,3918551591","195,2168746","295,2168746","1,976904431","204,5289387","304,5289387","1,006888185","202,3264048","302,3264048","0,8711967472","217,129846","317,129846","0,9312692092","206,4041663","306,4041663","0,7129863471"
29/07/2016,"70,97416073","170,9741607","0,8882135531","197,9567319","297,9567319","0,9280828895","209,3750583","309,3750583","1,591349453","205,2284902","305,2284902","0,959917941","220,1472952","320,1472952","0,9514869818","209,0266125","309,0266125","0,8558781141"
